algorithm,quantum,context_switch_time,num_patrons,seed,cpu_util,mean_turnaround,median_turnaround,SD_turnaround,mean_response,median_response,SD_response,mean_wait,median_wait,SD_wait,mean_throughput,median_throughput,SD_throughput
RR,37,3,50,36,87.46,13122.14,13423.00,2165.12,2103.52,1523.00,1699.68,12320.50,12541.00,2103.61,2.78,1.00,3.89
RR,38,3,50,36,88.37,12611.96,12725.50,2498.39,2791.06,2442.00,2438.57,11809.26,11897.50,2416.32,2.78,1.50,3.39
RR,39,3,50,36,88.24,12602.96,12831.50,2514.18,2806.10,2461.00,2449.92,11798.68,11999.50,2438.97,2.78,2.00,3.12
RR,40,3,50,36,88.50,13141.84,13564.00,2330.18,2505.98,2365.50,1951.32,12336.34,12814.50,2260.58,2.78,1.00,3.66
RR,41,3,50,36,88.93,13067.34,13183.00,1969.02,2426.46,2250.50,1976.14,12266.04,12374.50,1906.70,2.78,1.00,3.78
RR,42,3,50,36,88.99,13016.06,13359.00,2210.44,2579.14,2318.50,2101.21,12214.78,12546.50,2159.28,2.78,1.50,3.34
RR,43,3,50,36,88.84,12982.18,13144.00,2336.86,2529.44,2369.50,1932.43,12180.12,12388.50,2263.35,2.78,1.50,3.44
RR,44,3,50,36,88.65,12880.96,13130.00,2405.48,2539.76,2445.50,1971.00,12076.70,12415.50,2336.56,2.78,1.00,3.59
RR,45,3,50,36,88.41,13158.78,13529.00,2341.07,2463.32,2305.50,1842.85,12353.78,12659.00,2279.80,2.78,1.00,3.70
RR,46,3,50,36,88.71,13416.92,14106.50,2179.94,2347.02,1763.50,1874.30,12613.66,13261.50,2140.45,2.78,1.00,3.96
RR,47,3,50,36,88.38,13679.48,13818.00,1885.02,2306.30,1830.50,1718.56,12870.74,12961.00,1841.24,2.78,0.50,3.83
RR,48,3,50,36,88.76,13305.58,13515.00,2160.74,2606.56,2498.50,2041.68,12503.26,12724.50,2102.46,2.78,1.00,3.95
RR,49,3,50,36,88.86,13253.64,13624.50,1927.54,2454.28,1834.00,1982.23,12450.70,12692.00,1865.38,2.78,0.50,3.64
RR,50,3,50,36,89.61,12841.88,13040.00,2267.17,2227.76,1788.50,1721.13,12036.14,12254.00,2221.94,2.78,1.50,3.42
RR,51,3,50,36,90.00,12753.02,13764.50,2190.96,2401.42,1846.50,1841.48,11952.12,12883.00,2161.07,2.78,1.50,3.93
RR,52,3,50,36,89.89,12555.98,12748.50,2470.88,2236.48,1833.50,1702.60,11753.96,11954.00,2414.60,2.78,2.00,3.19
RR,53,3,50,36,89.94,12734.48,13426.00,2126.38,2419.60,1786.50,1891.48,11931.66,12541.50,2094.90,2.78,1.50,3.35
RR,54,3,50,36,89.63,12861.46,13029.00,1923.18,2427.40,1849.50,1923.42,12057.60,12229.00,1874.03,2.78,1.00,3.64
RR,55,3,50,36,89.82,12853.62,13316.00,2135.15,2472.82,1918.00,1908.61,12051.52,12465.50,2089.84,2.78,2.00,3.35
RR,56,3,50,36,89.85,12918.04,13063.00,1929.62,2497.08,1849.00,1944.40,12115.76,12288.50,1884.79,2.78,1.00,3.54
RR,57,3,50,36,89.91,12828.40,13283.50,2022.70,2492.08,1892.50,1940.90,12024.48,12527.50,1989.30,2.78,1.00,3.30
RR,58,3,50,36,89.97,13024.64,13152.50,1856.50,2314.10,1763.00,1834.64,12224.16,12358.00,1822.18,2.78,1.00,3.78
RR,59,3,50,36,89.46,13196.18,13340.50,1883.56,2378.56,1780.00,1874.96,12392.26,12542.00,1844.10,2.78,1.00,3.72
RR,60,3,50,36,90.02,12964.78,13110.50,1956.42,2295.88,1761.50,1830.05,12160.14,12279.00,1884.86,2.78,1.00,3.46
RR,61,3,50,36,90.32,13076.70,13119.00,1638.27,2274.52,1809.50,1762.72,12273.72,12286.00,1595.35,2.78,0.50,4.18
RR,62,3,50,36,90.39,12818.64,13393.00,2203.06,2262.52,1887.00,1702.68,12018.46,12628.00,2160.20,2.78,1.00,3.67
RR,63,3,50,36,90.29,12806.88,13516.50,2135.10,2293.24,1877.00,1724.64,12005.34,12687.00,2084.73,2.78,1.00,3.83
RR,64,3,50,36,90.17,13216.30,13579.00,1774.42,2296.48,1697.50,1960.21,12411.92,12730.00,1735.59,2.78,0.50,3.96
RR,65,3,50,36,90.71,12658.40,12604.00,2100.33,2237.54,1652.50,1951.00,11856.38,11799.00,2045.34,2.78,1.00,3.81
RR,66,3,50,36,90.62,12639.42,12568.00,1912.69,2358.58,1752.50,1904.18,11837.62,11799.50,1842.32,2.78,1.50,3.47
RR,67,3,50,36,90.91,12706.34,12938.50,2142.49,2113.68,1681.00,1495.79,11904.90,12131.00,2092.83,2.78,1.00,4.02
RR,68,3,50,36,91.00,12880.86,13113.50,1806.01,1977.26,1702.00,1364.31,12081.00,12408.00,1736.95,2.94,1.00,4.10
RR,69,3,50,36,90.99,12652.42,12783.50,1758.78,2035.90,1693.00,1395.27,11852.78,11965.00,1686.73,2.94,1.00,3.83
RR,70,3,50,36,91.34,12818.44,13078.00,1822.56,1852.56,1540.00,1398.75,12016.60,12356.00,1783.14,2.94,1.00,4.37
RR,71,3,50,36,91.02,12939.38,13436.50,1967.68,1855.38,1643.50,1330.94,12137.56,12646.50,1947.85,2.78,1.00,3.99
RR,72,3,50,36,91.58,12528.66,13098.00,2081.80,1977.76,1664.50,1465.75,11729.54,12237.00,2035.90,2.94,1.00,3.85
RR,73,3,50,36,91.55,12677.88,13242.00,2105.08,1978.94,1706.50,1463.13,11876.80,12404.50,2055.72,2.94,1.00,4.16
RR,74,3,50,36,91.54,12698.08,13339.50,2191.42,2062.72,1763.50,1481.54,11897.02,12476.50,2155.51,2.94,1.00,4.68
RR,75,3,50,36,92.48,12209.30,12228.00,1912.80,1818.90,1616.00,1397.01,11412.76,11528.00,1879.97,2.94,1.00,4.12
RR,76,3,50,36,92.50,12181.46,12176.50,1960.20,1813.54,1601.50,1395.77,11384.60,11479.50,1902.91,2.94,1.00,3.93
RR,77,3,50,36,92.52,12287.40,12261.00,1923.61,1823.78,1610.00,1406.43,11491.42,11553.50,1880.16,2.94,1.00,4.07
RR,78,3,50,36,92.04,12270.74,12261.00,1904.16,1894.52,1663.50,1536.88,11472.92,11516.00,1878.21,2.94,2.00,3.91
RR,79,3,50,36,92.36,12215.70,12168.00,2125.91,1959.62,1717.50,1561.59,11419.60,11403.50,2102.57,2.94,1.00,3.86
RR,80,3,50,36,92.58,12115.26,12049.50,2053.40,1926.78,1641.50,1564.61,11319.62,11269.00,2034.50,2.94,1.00,3.82
RR,81,3,50,36,92.32,12440.32,12374.50,1766.10,1895.56,1668.50,1538.59,11642.96,11659.50,1763.87,2.94,1.00,3.94
RR,82,3,50,36,92.38,12247.62,12212.00,2108.45,1989.08,1749.00,1621.28,11450.74,11383.00,2106.87,2.94,1.00,3.90
RR,83,3,50,36,92.28,12313.16,12272.50,2227.64,2030.26,1794.00,1618.79,11515.52,11538.00,2202.14,2.94,1.00,3.91
RR,84,3,50,36,92.28,12337.04,12305.00,1989.42,2019.72,1783.50,1641.99,11539.40,11535.00,1980.93,2.94,1.00,3.88
RR,85,3,50,36,92.08,12366.16,12375.00,2140.60,2028.76,1789.50,1617.77,11568.46,11640.50,2126.07,2.94,1.00,3.93
RR,86,3,50,36,92.26,12337.32,12232.00,1985.17,1923.42,1700.50,1551.23,11539.14,11511.50,1950.90,2.94,1.00,3.75
RR,87,3,50,36,92.39,12311.22,12177.50,1987.84,1907.34,1685.00,1534.46,11514.68,11451.50,1964.39,2.94,2.00,3.82
RR,88,3,50,36,91.59,12167.38,12205.50,2088.42,2022.36,1781.50,1640.46,11369.78,11398.50,2079.48,2.94,1.00,3.83
RR,89,3,50,36,92.26,12302.72,12308.00,2204.22,2063.50,1809.50,1644.43,11504.88,11544.50,2188.44,2.94,1.00,3.93
RR,90,3,50,36,91.85,12571.60,12470.50,2100.17,1979.94,1777.50,1512.66,11773.26,11694.50,2073.03,2.94,1.00,4.28
RR,91,3,50,36,92.24,12285.90,12220.50,2021.13,2030.82,1740.00,1650.53,11488.00,11488.00,2007.84,2.94,1.00,3.85
RR,92,3,50,36,92.30,12176.42,12143.50,1950.62,2021.12,1731.50,1643.15,11379.76,11397.50,1938.79,2.94,1.00,3.72
RR,93,3,50,36,92.39,12222.00,12213.00,1956.61,2038.88,1760.00,1656.15,11424.56,11404.00,1941.23,2.94,1.00,3.63
RR,94,3,50,36,92.29,12313.48,12306.50,1964.21,2046.64,1757.50,1660.27,11515.76,11533.00,1949.60,2.94,1.00,3.77
RR,95,3,50,36,92.39,12636.38,12494.00,1998.67,1996.44,1768.50,1532.93,11839.18,11707.50,2008.94,2.94,1.00,4.10
RR,96,3,50,36,92.32,12763.76,12634.50,1863.91,2013.48,1782.00,1552.11,11965.60,11814.00,1848.44,2.94,1.00,4.26
RR,97,3,50,36,91.86,12462.70,12344.00,2057.55,2099.68,1758.50,1705.88,11666.24,11552.50,2056.53,2.94,1.00,4.04
RR,98,3,50,36,92.36,12566.60,12480.50,1897.72,1988.02,1760.00,1517.69,11769.80,11710.00,1875.96,2.94,1.00,4.28
RR,99,3,50,36,91.87,12461.28,12383.00,1900.94,2000.54,1761.50,1538.81,11665.42,11594.00,1884.00,2.94,1.00,3.94
RR,100,3,50,36,93.03,12181.52,12743.00,1945.07,1741.96,1802.50,1028.07,11385.32,11994.00,1932.73,2.94,2.00,4.35
RR,30,3,50,47,86.25,13453.84,13773.00,3047.51,2604.56,2161.00,2268.61,12664.14,13118.50,2974.85,2.63,2.00,3.13
RR,31,3,50,47,86.20,13829.80,14488.00,3056.51,2682.50,2243.50,2329.98,13040.34,13628.00,2978.03,2.63,2.00,3.32
RR,32,3,50,47,86.17,13394.92,13905.50,3060.25,2962.86,2768.50,2550.11,12607.50,13125.00,2978.40,2.63,2.00,3.08
RR,33,3,50,47,86.44,13957.84,14699.00,2929.94,3024.86,2854.50,2513.00,13168.76,13871.50,2857.85,2.63,1.00,3.55
RR,34,3,50,47,87.44,13468.12,13690.50,2444.23,2555.06,2116.00,2226.00,12680.38,12854.00,2361.29,2.63,1.00,3.11
RR,35,3,50,47,87.22,13441.50,13749.50,2656.33,2444.52,1928.00,2156.76,12653.70,13017.50,2578.61,2.63,2.00,3.06
RR,36,3,50,47,87.26,13559.20,14185.00,2268.10,2582.00,2111.50,2298.00,12775.00,13392.50,2208.38,2.63,2.00,3.09
RR,37,3,50,47,87.72,13438.02,14039.50,2544.50,2737.48,2119.50,2397.32,12654.18,13291.00,2467.68,2.63,1.00,2.89
RR,38,3,50,47,88.39,13284.14,13662.00,2600.25,2521.10,2043.50,2398.59,12499.88,12909.50,2529.52,2.63,1.00,3.88
RR,39,3,50,47,88.31,13764.40,14254.00,2643.46,2436.72,2057.50,2179.24,12978.26,13412.00,2573.34,2.63,2.00,3.35
RR,40,3,50,47,89.03,13318.82,13945.00,2433.77,2201.60,1836.00,1836.69,12534.62,13103.50,2357.67,2.78,2.00,3.81
RR,41,3,50,47,89.22,13249.84,13519.50,2579.12,2448.60,1849.00,2202.78,12465.84,12712.50,2522.23,2.78,1.00,3.90
RR,42,3,50,47,89.05,13242.50,13941.00,2444.62,2070.60,1365.00,2049.69,12458.58,12985.50,2407.77,2.78,1.50,3.70
RR,43,3,50,47,89.04,13660.56,14356.50,2264.38,2006.88,1339.00,2005.89,12876.86,13601.00,2216.77,2.63,0.00,3.77
RR,44,3,50,47,88.99,13499.06,14017.50,2349.50,2059.22,1435.00,1983.46,12713.70,13201.50,2300.90,2.63,1.00,3.58
RR,45,3,50,47,88.94,13491.00,13809.50,2323.23,2132.74,1727.00,1704.37,12706.66,12998.50,2274.06,2.78,1.00,3.83
RR,46,3,50,47,88.80,13973.72,14004.00,2078.90,2115.62,1712.00,1732.03,13188.92,13282.50,2040.35,2.63,0.00,4.19
RR,47,3,50,47,89.10,13544.16,13784.00,2294.18,2003.76,1460.50,1932.45,12760.62,13074.50,2243.10,2.78,0.50,4.24
RR,48,3,50,47,88.81,13625.90,14593.00,2441.88,2283.58,1578.50,2022.22,12838.56,13678.00,2389.36,2.63,1.00,4.02
RR,49,3,50,47,88.86,13679.02,13772.00,1983.27,2225.00,1607.50,2066.15,12892.10,13005.50,1952.10,2.63,1.00,3.61
RR,50,3,50,47,89.96,13260.00,13348.00,2190.04,2268.92,1485.50,2085.51,12476.26,12568.00,2168.38,2.78,1.00,3.66
RR,51,3,50,47,90.11,13565.48,13561.50,2002.20,2242.24,1669.00,1724.76,12782.62,12764.00,1956.32,2.78,1.00,3.78
RR,52,3,50,47,90.08,13423.02,13706.00,1965.08,2112.82,1620.00,1716.94,12640.44,13024.50,1930.25,2.78,0.50,3.72
RR,53,3,50,47,89.73,13167.34,13273.50,2060.03,2133.28,1500.50,1781.79,12385.30,12482.50,2018.07,2.78,1.00,3.44
RR,54,3,50,47,89.61,13108.12,13241.50,2171.69,2448.28,1748.50,2088.55,12325.78,12536.50,2147.88,2.78,1.00,3.41
RR,55,3,50,47,89.28,13335.64,13487.50,2231.18,2384.14,1751.50,1950.05,12550.70,12770.50,2204.24,2.78,1.50,3.49
RR,56,3,50,47,89.61,13029.36,13953.50,2399.56,2505.48,1870.00,2079.05,12245.00,13037.50,2337.76,2.78,2.00,3.46
RR,57,3,50,47,90.11,12979.66,13445.50,2428.56,2369.34,1881.00,1816.76,12197.62,12595.00,2367.17,2.78,1.50,3.28
RR,58,3,50,47,89.83,13130.44,13447.50,2173.45,2509.84,1878.50,2076.91,12350.08,12698.50,2142.69,2.78,1.50,3.57
RR,59,3,50,47,89.80,13451.90,13873.00,2306.34,2517.10,1795.00,2147.95,12667.04,12991.00,2276.98,2.78,1.00,3.80
RR,60,3,50,47,89.42,13052.72,13629.50,2382.07,2348.40,1644.50,2077.37,12270.24,12785.00,2332.91,2.78,1.00,3.47
RR,61,3,50,47,90.50,13325.62,13507.50,2176.79,2239.68,1512.00,2083.73,12545.58,12673.50,2109.31,2.78,1.50,3.67
RR,62,3,50,47,90.19,12905.68,13794.00,2286.30,2502.14,1668.00,2198.25,12124.82,12922.00,2236.84,2.78,1.00,3.49
RR,63,3,50,47,90.35,13235.86,13765.50,2187.75,2279.54,1590.00,2102.33,12453.10,12974.50,2116.01,2.78,1.00,3.69
RR,64,3,50,47,90.26,13405.02,13683.50,2196.82,2252.42,1601.00,2074.75,12623.26,12892.00,2135.44,2.78,0.50,3.75
RR,65,3,50,47,90.86,13299.50,13704.00,2056.63,2114.74,1490.50,1972.99,12518.54,12887.00,2019.55,2.78,0.50,3.62
RR,66,3,50,47,90.65,13316.04,13115.00,2230.12,2116.02,1551.00,1943.87,12534.12,12385.50,2164.17,2.78,1.00,3.67
RR,67,3,50,47,90.95,13034.64,13856.50,2400.25,1985.62,1617.00,1605.91,12255.44,13097.00,2348.01,2.78,2.00,3.70
RR,68,3,50,47,90.72,13333.28,13688.50,2010.21,1880.74,1583.50,1486.35,12550.18,12893.00,1959.01,2.78,1.00,3.73
RR,69,3,50,47,91.05,13240.30,13838.00,2144.23,1932.98,1600.50,1597.21,12461.40,13159.50,2076.84,2.78,1.00,3.75
RR,70,3,50,47,90.84,12805.14,13033.00,2151.53,1918.56,1544.00,1626.19,12024.04,12335.50,2101.62,2.78,1.50,3.25
RR,71,3,50,47,91.00,12763.02,13024.50,2237.65,2040.64,1540.50,1766.95,11982.84,12383.50,2211.91,2.78,1.50,3.52
RR,72,3,50,47,91.19,13266.90,13391.00,2026.48,1991.72,1522.50,1686.97,12484.84,12712.00,1991.70,2.78,0.50,3.64
RR,73,3,50,47,91.56,13036.74,13224.50,2024.42,1905.10,1479.00,1634.66,12258.06,12551.00,2004.00,2.78,1.00,3.54
RR,74,3,50,47,90.98,12802.62,13117.50,2267.58,2114.56,1506.50,1901.95,12021.96,12326.50,2215.48,2.78,2.00,3.23
RR,75,3,50,47,92.16,12815.08,12851.50,2121.94,1795.98,1562.50,1664.72,12035.86,11919.50,2058.23,2.78,1.00,3.96
RR,76,3,50,47,92.34,12784.32,12592.00,2096.92,1536.58,1420.00,1176.44,12005.08,11907.00,2029.88,2.78,1.00,3.95
RR,77,3,50,47,92.42,12733.98,12553.00,2091.76,1684.44,1436.00,1550.31,11955.94,11861.00,2032.36,2.78,1.00,4.02
RR,78,3,50,47,92.19,12693.64,13428.00,2321.81,1643.22,1432.00,1432.55,11914.74,12546.00,2256.35,2.78,1.00,4.07
RR,79,3,50,47,92.27,12585.58,12656.00,2393.43,1695.80,1550.50,1260.73,11805.52,11838.50,2342.51,2.78,1.50,3.87
RR,80,3,50,47,92.00,12934.30,12880.00,2149.79,1544.34,1414.00,1191.55,12153.54,12031.50,2088.16,2.78,1.00,4.21
RR,81,3,50,47,91.95,12648.02,12623.00,2255.66,1872.84,1548.00,1585.65,11866.54,11847.50,2201.51,2.78,1.50,3.46
RR,82,3,50,47,92.09,12930.66,12909.00,2127.92,1599.94,1410.00,1270.71,12150.34,12061.00,2069.44,2.78,1.00,4.24
RR,83,3,50,47,92.08,12614.70,12496.50,2162.74,1797.18,1518.00,1486.46,11836.98,11779.00,2118.11,2.78,1.00,3.80
RR,84,3,50,47,92.18,12928.94,12818.50,2133.84,1500.40,1420.00,953.34,12150.54,11966.00,2072.65,2.78,1.00,4.28
RR,85,3,50,47,92.25,12793.88,13117.50,2202.09,1919.70,1543.50,1687.21,12014.40,12296.50,2145.30,2.78,1.00,3.84
RR,86,3,50,47,91.67,12762.60,12765.50,2207.53,1893.66,1470.00,1704.25,11982.04,12066.50,2156.75,2.78,1.00,3.86
RR,87,3,50,47,92.41,12648.30,12683.00,2220.32,1914.88,1508.00,1685.12,11869.74,11891.00,2171.33,2.78,1.00,3.89
RR,88,3,50,47,92.47,12689.42,12740.50,2218.59,1826.22,1447.50,1596.17,11912.34,11982.00,2170.28,2.78,1.00,3.98
RR,89,3,50,47,92.26,12726.60,12799.00,2251.76,1890.30,1439.50,1698.60,11947.58,12018.00,2190.87,2.78,1.00,3.84
RR,90,3,50,47,91.80,12655.90,12735.50,2292.55,1947.98,1491.50,1714.88,11876.78,11836.00,2217.69,2.78,1.50,3.75
RR,91,3,50,47,91.76,12596.44,12717.50,2262.88,1948.74,1460.00,1836.88,11817.98,11862.50,2199.18,2.78,1.00,3.86
RR,92,3,50,47,92.60,12622.76,12941.00,2146.79,1910.90,1499.00,1676.70,11846.06,12059.50,2070.50,2.94,1.00,4.02
RR,93,3,50,47,92.39,12736.10,12716.50,2291.37,1879.16,1518.50,1628.37,11957.72,11959.50,2214.34,2.78,1.00,3.89
RR,94,3,50,47,92.41,12741.22,12922.50,2273.74,1874.42,1477.00,1625.25,11963.40,12107.00,2202.00,2.78,1.00,3.87
RR,95,3,50,47,92.38,12700.04,12563.00,2313.81,1893.54,1493.00,1638.82,11921.46,11769.50,2232.28,2.78,1.50,3.78
RR,96,3,50,47,92.24,12805.16,13382.50,2285.69,1916.50,1480.00,1670.13,12025.22,12499.00,2204.94,2.78,1.50,3.81
RR,97,3,50,47,91.85,12989.90,13252.50,1956.01,2055.84,1550.50,1856.39,12208.02,12329.50,1884.66,2.78,0.50,3.81
RR,98,3,50,47,92.04,12737.08,13162.00,2244.15,1913.02,1477.00,1662.19,11958.28,12316.00,2170.11,2.78,1.00,3.83
RR,99,3,50,47,91.81,12868.88,12651.00,2185.91,1979.12,1494.50,1747.29,12089.52,11957.50,2114.25,2.78,1.00,4.14
RR,100,3,50,47,93.12,12745.36,13322.50,2062.28,1584.66,1519.00,1021.63,11967.42,12604.00,2068.90,2.94,1.00,4.23
RR,30,3,50,58,86.12,13884.50,14360.50,2226.78,2743.96,1701.00,2656.64,13109.36,13592.00,2174.42,2.63,0.00,3.37
RR,31,3,50,58,85.81,14223.66,14799.50,2264.14,2924.08,2666.50,2516.22,13447.08,14059.50,2200.58,2.63,1.00,3.71
RR,32,3,50,58,86.09,13960.62,14391.00,2040.54,3072.20,2511.00,2730.36,13186.56,13510.50,1964.66,2.63,1.00,3.47
RR,33,3,50,58,86.06,13660.86,13720.50,2067.51,2943.26,1582.00,2970.10,12888.14,12977.50,2010.49,2.63,1.00,3.64
RR,34,3,50,58,87.02,13678.56,14067.50,2147.38,2890.10,2270.00,2659.38,12904.34,13311.00,2091.47,2.63,1.00,3.39
RR,35,3,50,58,87.04,13807.34,14137.50,1872.62,2650.42,1634.50,2594.15,13030.68,13320.00,1809.98,2.63,0.00,3.58
RR,36,3,50,58,87.60,13676.78,13826.50,2285.01,2650.12,2223.50,2259.06,12904.50,13047.50,2229.17,2.63,1.00,3.71
RR,37,3,50,58,87.81,13663.64,13755.00,2038.78,2949.76,2387.00,2670.02,12894.46,12970.00,2001.23,2.78,1.00,4.14
RR,38,3,50,58,88.24,13602.44,14022.00,2050.31,2582.88,1592.00,2702.27,12831.16,13172.50,1956.66,2.78,0.50,4.24
RR,39,3,50,58,88.45,13721.96,14164.00,1957.86,2406.28,1579.00,2490.47,12952.42,13448.50,1886.75,2.78,0.50,3.99
RR,40,3,50,58,88.53,13267.76,13839.00,2391.36,2637.74,1843.50,2304.10,12494.98,13071.50,2300.99,2.78,1.00,3.78
RR,41,3,50,58,88.84,13291.28,13426.50,1927.76,2591.04,1767.00,2538.70,12521.36,12685.00,1854.78,2.78,0.50,3.99
RR,42,3,50,58,88.97,13445.86,13596.50,2146.52,2569.92,1855.50,2103.52,12675.94,12847.50,2094.71,2.78,1.00,3.83
RR,43,3,50,58,88.85,13377.20,13958.50,2311.37,2639.46,2006.00,2119.13,12606.70,13153.50,2240.09,2.78,1.00,4.18
RR,44,3,50,58,88.78,13578.84,13953.50,1748.87,2349.86,1848.00,2049.18,12808.22,13204.00,1660.21,2.78,0.00,4.05
RR,45,3,50,58,88.34,14145.42,14131.50,1634.54,2403.34,1855.00,2277.58,13370.00,13422.00,1555.94,2.78,0.00,4.35
RR,46,3,50,58,88.85,13673.74,13862.00,2014.59,2467.14,1906.50,1994.12,12903.08,13063.00,1980.18,2.78,1.00,4.04
RR,47,3,50,58,89.10,13677.68,14225.00,1984.51,2389.18,1897.50,1768.93,12910.16,13372.50,1938.72,2.78,1.00,4.11
RR,48,3,50,58,88.65,13515.54,13915.50,2135.13,2560.60,1936.50,2195.84,12743.70,13268.50,2091.80,2.78,0.50,4.07
RR,49,3,50,58,88.84,13666.86,13707.00,1508.66,2419.94,1892.50,2242.49,12896.98,12928.50,1437.40,2.78,0.00,3.90
RR,50,3,50,58,90.18,13321.24,13422.00,1891.56,2239.12,1718.00,1818.36,12552.38,12682.50,1846.70,2.78,0.50,4.19
RR,51,3,50,58,90.13,13190.06,13355.50,1909.48,2283.32,1847.00,1792.68,12422.50,12488.50,1872.45,2.78,1.00,3.98
RR,52,3,50,58,89.96,13182.78,13336.50,1854.15,2340.72,1660.00,2002.09,12413.52,12533.00,1806.04,2.78,0.50,3.73
RR,53,3,50,58,90.13,13312.46,13658.00,1557.31,2306.06,1815.00,2038.59,12544.62,12833.00,1537.88,2.78,0.50,3.87
RR,54,3,50,58,90.03,13706.38,13723.50,1453.42,2331.38,1818.00,1905.02,12936.94,12989.00,1443.34,2.78,0.50,4.82
RR,55,3,50,58,90.20,13187.26,13921.50,2001.73,2628.18,1838.00,2262.26,12419.02,13170.00,1966.44,2.78,1.00,3.80
RR,56,3,50,58,90.10,13741.48,13774.00,1527.25,2412.18,2020.00,1895.83,12972.04,13137.00,1499.17,2.78,0.50,4.73
RR,57,3,50,58,90.16,13502.84,13458.50,1710.65,2305.90,1887.00,1846.36,12735.78,12769.00,1678.41,2.78,0.50,4.14
RR,58,3,50,58,90.09,13377.28,13501.50,1706.08,2409.82,1866.00,1940.29,12610.18,12772.50,1679.21,2.78,1.00,4.12
RR,59,3,50,58,89.53,13865.44,13988.50,1593.19,2151.24,1811.50,1549.67,13091.80,13139.00,1561.60,2.78,0.50,4.25
RR,60,3,50,58,89.90,13489.80,13624.00,1668.96,2415.82,1822.00,2022.95,12718.22,12891.00,1612.34,2.78,0.50,4.11
RR,61,3,50,58,89.94,13420.58,13656.50,1625.55,2472.68,1877.50,2160.41,12648.66,12883.00,1577.38,2.78,0.50,3.72
RR,62,3,50,58,90.44,13205.32,13528.50,1691.37,2571.88,1930.00,2208.27,12439.88,12710.50,1631.85,2.78,0.50,3.86
RR,63,3,50,58,90.62,13421.20,13662.50,1580.91,2319.66,1860.00,1952.39,12655.28,12902.50,1496.76,2.78,0.50,4.53
RR,64,3,50,58,90.37,13416.08,13608.00,1558.00,2431.88,1828.50,2002.57,12649.68,12845.00,1489.93,2.78,0.50,4.25
RR,65,3,50,58,91.20,12885.08,13248.00,1757.71,2265.90,1767.50,2026.59,12121.06,12509.00,1713.49,2.94,1.00,4.35
RR,66,3,50,58,90.94,13017.16,13665.00,2071.86,2384.52,1799.00,2117.11,12251.52,12908.00,1989.82,2.78,1.00,4.33
RR,67,3,50,58,91.02,13317.06,13742.00,1481.02,2420.76,2059.00,1829.12,12550.44,12883.00,1425.13,2.78,0.00,4.01
RR,68,3,50,58,90.57,13471.12,13929.00,1397.98,2421.24,2104.00,1777.23,12699.68,13048.00,1340.62,2.78,0.00,4.17
RR,69,3,50,58,90.87,13209.34,13861.00,1789.24,2307.20,1883.00,1701.60,12441.52,13166.50,1730.60,2.78,0.50,4.32
RR,70,3,50,58,91.24,12636.58,13013.50,1999.06,2552.70,1906.50,2121.23,11868.24,12241.50,1936.95,2.78,1.50,3.77
RR,71,3,50,58,91.15,13046.40,13349.00,2218.95,2248.22,1834.00,1788.15,12277.12,12646.00,2159.39,2.78,1.50,4.31
RR,72,3,50,58,91.46,12809.08,13132.50,1886.94,2288.38,1798.50,1913.15,12043.44,12348.00,1837.06,2.78,1.00,4.14
RR,73,3,50,58,91.18,12737.20,13573.00,2136.62,2416.02,1824.00,2030.53,11969.26,12828.50,2073.89,2.78,1.50,3.72
RR,74,3,50,58,91.48,12932.18,13199.00,1959.36,2207.84,1732.50,1739.57,12166.16,12440.00,1918.87,2.94,1.00,4.41
RR,75,3,50,58,92.27,12439.66,12301.00,1845.38,2072.82,1661.50,1822.03,11673.52,11571.00,1801.34,2.94,0.00,3.85
RR,76,3,50,58,92.61,12390.72,12630.50,2070.58,2104.68,1557.00,1943.33,11627.90,11838.00,2050.85,2.94,1.00,4.16
RR,77,3,50,58,92.41,12618.30,12435.50,1926.02,1951.70,1628.00,1745.39,11853.68,11734.50,1912.03,2.94,1.00,4.15
RR,78,3,50,58,92.40,12449.22,12509.00,1935.05,2131.66,1586.50,1964.36,11685.22,11770.50,1906.86,2.94,1.00,4.21
RR,79,3,50,58,92.28,12497.54,12535.00,2092.01,2048.12,1573.00,1840.45,11732.02,11712.00,2051.33,2.94,1.00,4.07
RR,80,3,50,58,92.26,12627.66,12525.00,1867.84,2003.66,1591.50,1793.92,11861.80,11733.50,1843.35,2.94,1.00,4.10
RR,81,3,50,58,92.30,12672.44,12495.50,1931.24,1888.16,1520.50,1636.78,11907.58,11713.50,1895.64,2.94,1.00,4.10
RR,82,3,50,58,92.57,12478.00,12396.50,1939.02,2104.32,1576.00,1903.95,11715.46,11643.00,1911.52,2.94,1.00,4.10
RR,83,3,50,58,92.30,12598.90,12456.00,1883.20,1952.72,1527.50,1718.15,11834.40,11683.00,1852.27,2.94,1.00,4.29
RR,84,3,50,58,92.19,12718.62,12573.50,1847.16,1948.98,1544.00,1768.09,11953.78,11809.50,1785.87,2.94,1.00,4.37
RR,85,3,50,58,92.36,12648.06,12505.50,1577.51,1842.54,1474.50,1611.31,11884.34,11776.00,1522.60,2.94,1.00,4.51
RR,86,3,50,58,92.12,12849.78,12666.00,1694.43,1791.56,1466.50,1529.55,12083.38,11915.50,1650.56,2.94,1.00,4.46
RR,87,3,50,58,92.30,12619.64,12480.50,1645.40,1919.20,1494.00,1741.69,11854.80,11741.50,1617.80,2.94,1.00,4.29
